locality,property_type,num_floors,num_bedrooms,road_width_m,width_m,length_m,price_vnd,area_m2,dining_room_bin,kitchen_bin,terrace_bin,car_parking_bin,locality_population_density,lat,lon,distance_to_center_km,nearest_school_km,school_count_3km,nearest_hospital_km,hospital_count_5km,nearest_marketplace_km,marketplace_count_3km,nearest_supermarket_km,supermarket_count_3km,nearest_mall_km,mall_count_3km,nearest_bus_stop_km,bus_stop_count_1km,nearest_metro_km,metro_count_5km,post_month,post_day_of_month,post_weekday,post_is_weekend,post_age_days,locality_listing_count,location_cluster_20,location_cluster_50,location_cluster_100,price_per_m2,property_type_area_m2,property_type_road_width_m,property_type_width_m,property_type_length_m,property_type_num_floors,property_type_distance_to_center_km,property_type_locality_population_density
phường bến thành,1,1.0,3.0,20.0,9.0,15.5,83000000000.0,136.0,0,0,0,0,38.809,10.7697658,106.6968854,0.9030639858522528,0.1764317325313514,146.0,0.3786499075275946,88.0,0.3340491056014009,40.0,0.0243052720372051,101.0,0.3829654363777388,19.0,0.0311660268603045,104.0,0.1703670445237422,5.0,6,10,2,0,10,95,cluster_11,cluster_43,cluster_35,610294117.6470588,136.0,20.0,9.0,15.5,1.0,0.9030639858522528,38.809
phường tân bình,1,3.0,12.0,16.0,5.0,18.0,38000000000.0,220.0,0,0,0,0,42.157,10.7878255,106.6438598,6.35429173474454,0.1750195304360008,153.0,0.5225105240070275,61.0,0.45950139405485,28.0,0.4906634202464263,27.0,1.753596535716645,2.0,0.0941272756655079,48.0,2.789766515743807,0.0,6,10,2,0,10,142,cluster_13,cluster_1,cluster_26,172727272.72727272,220.0,16.0,5.0,18.0,3.0,6.35429173474454,42.157
phường phú thọ hòa,1,2.0,4.0,20.0,4.2,20.5,16300000000.0,86.0,0,0,0,0,46.502,10.7816272,106.6325645,7.491990724545586,0.5437001786480844,138.0,1.043868170816649,45.0,0.7408236185827164,27.0,0.4174937262587679,30.0,2.7826861671501675,1.0,0.2677999609885199,43.0,2.789766515743807,0.0,6,10,2,0,10,53,cluster_10,cluster_9,cluster_66,189534883.72093022,86.0,20.0,4.2,20.5,2.0,7.491990724545586,46.502
phường tây thạnh,1,3.0,3.0,14.0,5.0,20.0,15700000000.0,100.0,0,0,0,0,18.384,10.8130355,106.6227282,9.437312222337708,0.1156142002452594,79.0,1.182567249656402,12.0,0.7911228419865303,7.0,1.042429527974456,16.0,1.4357153886046683,1.0,0.0490866444386959,28.0,2.789766515743807,0.0,6,10,2,0,10,38,cluster_6,cluster_36,cluster_86,157000000.0,100.0,14.0,5.0,20.0,3.0,9.437312222337708,18.384
phường bình lợi trung,1,5.0,7.0,30.0,4.5,15.0,20000000000.0,55.0,1,1,1,1,29.851,10.8143593,106.6949846,4.193692198045986,0.2964289749244463,89.0,1.0201470766061114,36.0,0.3530005832131173,14.0,0.2431588066858871,36.0,2.033952162050202,5.0,0.1253517781441358,48.0,3.0225326888196205,6.0,6,10,2,0,10,186,cluster_1,cluster_27,cluster_6,363636363.6363636,55.0,30.0,4.5,15.0,5.0,4.193692198045986,29.851
phường bình thạnh,1,4.0,7.0,16.0,4.2,21.0,18500000000.0,89.0,1,1,1,1,38.042,10.8045369,106.6985299,3.067975386545508,0.1536564277820822,117.0,0.3253671289426457,47.0,0.3173412790612379,16.0,0.127429078630904,61.0,3.0678526059733926,0.0,0.1082694455382833,47.0,2.0800873263501067,7.0,6,10,2,0,10,100,cluster_1,cluster_0,cluster_67,207865168.53932583,89.0,16.0,4.2,21.0,4.0,3.067975386545508,38.042
phường cầu kiệu,1,2.0,2.0,40.0,5.4,16.0,26000000000.0,81.0,1,1,1,1,50.946,10.7968306,106.6913229,2.44074910241188,0.0989473603816921,142.0,0.6077150908310768,62.0,0.6173297645718273,20.0,0.3290326866051206,74.0,2.0832634559367755,11.0,0.5346105379488431,35.0,2.4962462509231447,6.0,6,10,2,0,10,93,cluster_19,cluster_22,cluster_92,320987654.32098764,81.0,40.0,5.4,16.0,2.0,2.44074910241188,50.946
phường bến thành,1,4.0,5.0,30.0,4.2,15.5,35000000000.0,66.0,1,1,1,1,38.809,10.7697658,106.6968854,0.9030639858522528,0.1764317325313514,146.0,0.3786499075275946,88.0,0.3340491056014009,40.0,0.0243052720372051,101.0,0.3829654363777388,19.0,0.0311660268603045,104.0,0.1703670445237422,5.0,6,10,2,0,10,95,cluster_11,cluster_43,cluster_35,530303030.3030303,66.0,30.0,4.2,15.5,4.0,0.9030639858522528,38.809
phường long phước,1,4.0,4.0,6.0,4.0,17.0,6950000000.0,68.0,1,1,1,1,1.548,10.7709554,106.6996395,0.6718469751463573,0.0887871943192334,137.0,0.1184951327496108,88.0,0.2517907286992314,36.0,0.2131243349524111,92.0,0.2117335963123902,17.0,0.018911755900572,105.0,0.1921117037154216,6.0,6,10,2,0,10,1,cluster_11,cluster_43,cluster_35,102205882.35294117,68.0,6.0,4.0,17.0,4.0,0.6718469751463573,1.548
phường tăng nhơn phú,1,4.0,4.0,12.0,5.0,21.0,14900000000.0,105.0,1,1,1,1,12.613,10.8465784,106.7937641,12.748844955491514,0.2609978930055026,33.0,0.4285147574934188,10.0,0.6784635074841192,4.0,1.2385009323077854,6.0,0.4783697283733804,1.0,0.1335937074984079,33.0,1.47477409146557,6.0,6,10,2,0,10,58,cluster_4,cluster_30,cluster_90,141904761.9047619,105.0,12.0,5.0,21.0,4.0,12.748844955491514,12.613
phường bình hưng hòa,1,4.0,5.0,10.0,5.0,18.0,9180000000.0,70.0,1,1,1,1,22.19,10.7979027,106.6032118,10.933352980757276,0.485658318154078,54.0,0.7107823384489044,8.0,2.295032649530436,5.0,1.4074912071012553,11.0,1.5428753503668942,1.0,0.6283008385963313,8.0,2.789766515743807,0.0,6,10,2,0,10,44,cluster_10,cluster_40,cluster_39,131142857.14285715,70.0,10.0,5.0,18.0,4.0,10.933352980757276,22.19
phường an nhơn,1,8.0,25.0,10.0,10.0,20.0,27500000000.0,200.0,1,1,1,1,34.52,10.8375549,106.680598,7.067045022908887,0.964922530872876,59.0,1.1287953025345878,17.0,0.5448243369580358,5.0,0.9025137244840112,8.0,0.7958655282815558,6.0,0.0269244935107706,44.0,2.789766515743807,0.0,6,10,2,0,10,42,cluster_1,cluster_19,cluster_53,137500000.0,200.0,10.0,10.0,20.0,8.0,7.067045022908887,34.52
phường gia định,1,2.0,2.0,50.0,12.0,22.0,85000000000.0,245.0,1,1,1,1,45.633,10.7947837,106.7093255,2.1822596604592133,0.1711869088091718,99.0,1.4231773041651654,47.0,0.3601758043190207,17.0,0.3160654149244814,56.0,2.343508123557825,12.0,0.0265506988051478,43.0,0.6903391017798891,7.0,6,10,2,0,10,85,cluster_12,cluster_38,cluster_16,346938775.5102041,245.0,50.0,12.0,22.0,2.0,2.1822596604592133,45.633
phường bình thạnh,1,6.0,12.0,30.0,4.0,20.0,25000000000.0,80.0,0,0,0,0,38.042,10.8045369,106.6985299,3.067975386545508,0.1536564277820822,117.0,0.3253671289426457,47.0,0.3173412790612379,16.0,0.127429078630904,61.0,3.0678526059733926,0.0,0.1082694455382833,47.0,2.0800873263501067,7.0,6,10,2,0,10,100,cluster_1,cluster_0,cluster_67,312500000.0,80.0,30.0,4.0,20.0,6.0,3.067975386545508,38.042
phường bình lợi trung,1,1.0,1.0,20.0,5.0,24.0,19200000000.0,120.0,0,0,0,0,29.851,10.8143593,106.6949846,4.193692198045986,0.2964289749244463,89.0,1.0201470766061114,36.0,0.3530005832131173,14.0,0.2431588066858871,36.0,2.033952162050202,5.0,0.1253517781441358,48.0,3.0225326888196205,6.0,6,10,2,0,10,186,cluster_1,cluster_27,cluster_6,160000000.0,120.0,20.0,5.0,24.0,1.0,4.193692198045986,29.851
phường bình lợi trung,1,5.0,5.0,30.0,5.0,21.0,25000000000.0,110.0,0,0,0,0,29.851,10.8143593,106.6949846,4.193692198045986,0.2964289749244463,89.0,1.0201470766061114,36.0,0.3530005832131173,14.0,0.2431588066858871,36.0,2.033952162050202,5.0,0.1253517781441358,48.0,3.0225326888196205,6.0,6,10,2,0,10,186,cluster_1,cluster_27,cluster_6,227272727.27272728,110.0,30.0,5.0,21.0,5.0,4.193692198045986,29.851
phường bình thạnh,1,1.0,1.0,20.0,4.0,17.0,11900000000.0,60.0,0,0,0,0,38.042,10.8045369,106.6985299,3.067975386545508,0.1536564277820822,117.0,0.3253671289426457,47.0,0.3173412790612379,16.0,0.127429078630904,61.0,3.0678526059733926,0.0,0.1082694455382833,47.0,2.0800873263501067,7.0,6,10,2,0,10,100,cluster_1,cluster_0,cluster_67,198333333.33333334,60.0,20.0,4.0,17.0,1.0,3.067975386545508,38.042
phường phú thạnh,1,1.0,1.0,50.0,16.0,100.0,350000000000.0,4400.0,0,0,0,0,34.709,10.7720313,106.626956,8.105151535845843,0.294309252429538,122.0,1.8764316084676376,41.0,0.3000155363617198,26.0,0.3069863870918025,32.0,3.433389662233213,0.0,0.0927819174011105,35.0,2.789766515743807,0.0,6,10,2,0,10,17,cluster_10,cluster_26,cluster_66,79545454.54545455,4400.0,50.0,16.0,100.0,1.0,8.105151535845843,34.709
phường tân thới hiệp,1,2.0,2.0,12.0,5.0,20.0,9600000000.0,100.0,1,1,0,1,20.851,10.8771275,106.6409853,12.877722913273034,0.5151992694731881,27.0,0.0955226367025501,2.0,0.3267157267219072,3.0,0.1292370510597139,5.0,1.539368194035441,0.0,0.0128664073498184,27.0,2.789766515743807,0.0,6,10,2,0,10,65,cluster_14,cluster_12,cluster_79,96000000.0,100.0,12.0,5.0,20.0,2.0,12.877722913273034,20.851
phường phú thạnh,1,1.0,1.0,20.0,76.0,56.0,240000000000.0,3315.0,0,0,0,0,34.709,10.7720313,106.626956,8.105151535845843,0.294309252429538,122.0,1.8764316084676376,41.0,0.3000155363617198,26.0,0.3069863870918025,32.0,3.433389662233213,0.0,0.0927819174011105,35.0,2.789766515743807,0.0,6,10,2,0,10,17,cluster_10,cluster_26,cluster_66,72398190.04524887,3315.0,20.0,76.0,56.0,1.0,8.105151535845843,34.709
phường tân sơn hòa,1,4.0,6.0,20.0,8.0,13.0,26000000000.0,100.0,1,1,1,1,24.485,10.7971454,106.6646052,4.557522107814423,0.121901450034046,142.0,0.372705061912835,75.0,0.3350057555399626,22.0,0.3298346011531585,36.0,1.3075347650339313,6.0,0.0442449261389241,36.0,4.652140728918879,2.0,6,10,2,0,10,85,cluster_13,cluster_16,cluster_12,260000000.0,100.0,20.0,8.0,13.0,4.0,4.557522107814423,24.485
phường tân thới hiệp,1,2.0,3.0,6.0,7.0,21.0,11500000000.0,120.0,1,1,0,0,20.851,10.8771275,106.6409853,12.877722913273034,0.5151992694731881,27.0,0.0955226367025501,2.0,0.3267157267219072,3.0,0.1292370510597139,5.0,1.539368194035441,0.0,0.0128664073498184,27.0,2.789766515743807,0.0,6,10,2,0,10,65,cluster_14,cluster_12,cluster_79,95833333.33333333,120.0,6.0,7.0,21.0,2.0,12.877722913273034,20.851
phường thới an,1,2.0,2.0,20.0,5.0,19.6,15500000000.0,98.0,1,1,0,0,8.433,10.865134,106.6638867,10.565856638070445,0.6330433248470321,47.0,2.4636567759567782,6.0,1.665354276903947,3.0,0.0669799157972143,6.0,3.9813398579271593,0.0,0.4456586342511112,12.0,2.789766515743807,0.0,6,10,2,0,10,59,cluster_17,cluster_12,cluster_56,158163265.30612245,98.0,20.0,5.0,19.6,2.0,10.565856638070445,8.433
phường tân thới hiệp,1,3.0,7.0,8.0,4.7,30.0,10200000000.0,130.0,1,1,0,0,20.851,10.8771275,106.6409853,12.877722913273034,0.5151992694731881,27.0,0.0955226367025501,2.0,0.3267157267219072,3.0,0.1292370510597139,5.0,1.539368194035441,0.0,0.0128664073498184,27.0,2.789766515743807,0.0,6,10,2,0,10,65,cluster_14,cluster_12,cluster_79,78461538.46153846,130.0,8.0,4.7,30.0,3.0,12.877722913273034,20.851
xã bình hưng,1,4.0,5.0,12.0,5.0,26.0,12990000000.0,131.0,0,0,0,0,5.665,10.7216682,106.6612949,7.48932886994524,0.6448315462720459,43.0,0.2380804425885271,37.0,2.021535451378851,9.0,1.92248837215138,5.0,1.961152241436052,3.0,0.1549795339773221,18.0,2.789766515743807,0.0,6,10,2,0,10,17,cluster_16,cluster_37,cluster_51,99160305.34351145,131.0,12.0,5.0,26.0,4.0,7.48932886994524,5.665
phường chánh hưng,1,2.0,7.0,12.0,7.0,17.0,11000000000.0,89.0,0,0,0,0,41.368,10.7460099,106.6829836,3.938890870016373,0.1026391394111249,142.0,0.6244011765486238,76.0,0.389629664161238,41.0,0.0111438965873269,62.0,0.7192455313154356,10.0,0.2217875008797816,29.0,3.203953797566647,3.0,6,10,2,0,10,90,cluster_11,cluster_42,cluster_55,123595505.61797753,89.0,12.0,7.0,17.0,2.0,3.938890870016373,41.368
phường chánh hưng,1,2.0,3.0,20.0,4.0,20.0,10500000000.0,80.0,0,0,0,0,41.368,10.7460099,106.6829836,3.938890870016373,0.1026391394111249,142.0,0.6244011765486238,76.0,0.389629664161238,41.0,0.0111438965873269,62.0,0.7192455313154356,10.0,0.2217875008797816,29.0,3.203953797566647,3.0,6,10,2,0,10,90,cluster_11,cluster_42,cluster_55,131250000.0,80.0,20.0,4.0,20.0,2.0,3.938890870016373,41.368
phường thới an,1,3.0,4.0,12.0,15.92,11.22,24000000000.0,155.0,0,0,0,0,8.433,10.865134,106.6638867,10.565856638070445,0.6330433248470321,47.0,2.4636567759567782,6.0,1.665354276903947,3.0,0.0669799157972143,6.0,3.9813398579271593,0.0,0.4456586342511112,12.0,2.789766515743807,0.0,6,10,2,0,10,59,cluster_17,cluster_12,cluster_56,154838709.67741936,155.0,12.0,15.92,11.22,3.0,10.565856638070445,8.433
phường thới an,1,1.0,5.0,12.0,7.0,27.0,11000000000.0,189.0,1,1,0,0,8.433,10.865134,106.6638867,10.565856638070445,0.6330433248470321,47.0,2.4636567759567782,6.0,1.665354276903947,3.0,0.0669799157972143,6.0,3.9813398579271593,0.0,0.4456586342511112,12.0,2.789766515743807,0.0,6,10,2,0,10,59,cluster_17,cluster_12,cluster_56,58201058.2010582,189.0,12.0,7.0,27.0,1.0,10.565856638070445,8.433
phường trung mỹ tây,1,1.0,2.0,6.0,3.5,10.0,4200000000.0,35.0,0,0,0,0,18.25,10.8590957,106.6177145,12.86129468953059,0.9204647979324484,41.0,1.4350296640005478,5.0,0.0984704152671667,16.0,0.0251193825447508,4.0,1.539368194035441,0.0,0.101640764174883,22.0,2.789766515743807,0.0,6,10,2,0,10,40,cluster_14,cluster_6,cluster_1,120000000.0,35.0,6.0,3.5,10.0,1.0,12.86129468953059,18.25
phường thới an,1,4.0,4.0,12.0,4.5,7.8,7500000000.0,35.0,0,0,1,0,8.433,10.865134,106.6638867,10.565856638070445,0.6330433248470321,47.0,2.4636567759567782,6.0,1.665354276903947,3.0,0.0669799157972143,6.0,3.9813398579271593,0.0,0.4456586342511112,12.0,2.789766515743807,0.0,6,10,2,0,10,59,cluster_17,cluster_12,cluster_56,214285714.2857143,35.0,12.0,4.5,7.8,4.0,10.565856638070445,8.433
phường xuân hòa,1,4.0,5.0,16.0,4.1,23.0,25900000000.0,92.0,0,0,0,0,21.831,10.7824046,106.6895335,1.3842360927551391,0.1362858508209465,177.0,0.392725688709276,81.0,0.8309996539468081,44.0,0.306041499917031,114.0,0.4875412983036777,17.0,0.0903504268932904,90.0,1.56192760975934,5.0,6,10,2,0,10,99,cluster_19,cluster_22,cluster_59,281521739.1304348,92.0,16.0,4.1,23.0,4.0,1.3842360927551391,21.831
phường xuân hòa,1,3.0,5.0,20.0,21.0,34.0,345000000000.0,677.0,0,0,0,0,21.831,10.7824046,106.6895335,1.3842360927551391,0.1362858508209465,177.0,0.392725688709276,81.0,0.8309996539468081,44.0,0.306041499917031,114.0,0.4875412983036777,17.0,0.0903504268932904,90.0,1.56192760975934,5.0,6,10,2,0,10,99,cluster_19,cluster_22,cluster_59,509601181.6838996,677.0,20.0,21.0,34.0,3.0,1.3842360927551391,21.831
phường bình lợi trung,1,4.0,8.0,12.0,4.5,17.0,12300000000.0,76.0,0,0,0,0,29.851,10.8143593,106.6949846,4.193692198045986,0.2964289749244463,89.0,1.0201470766061114,36.0,0.3530005832131173,14.0,0.2431588066858871,36.0,2.033952162050202,5.0,0.1253517781441358,48.0,3.0225326888196205,6.0,6,10,2,0,10,186,cluster_1,cluster_27,cluster_6,161842105.2631579,76.0,12.0,4.5,17.0,4.0,4.193692198045986,29.851
phường thới an,1,4.0,8.0,16.0,5.4,20.0,13000000000.0,108.0,0,0,0,0,8.433,10.865134,106.6638867,10.565856638070445,0.6330433248470321,47.0,2.4636567759567782,6.0,1.665354276903947,3.0,0.0669799157972143,6.0,3.9813398579271593,0.0,0.4456586342511112,12.0,2.789766515743807,0.0,6,10,2,0,10,59,cluster_17,cluster_12,cluster_56,120370370.37037037,108.0,16.0,5.4,20.0,4.0,10.565856638070445,8.433
phường thới an,1,1.0,3.0,10.0,4.5,27.0,10500000000.0,126.0,1,1,0,1,8.433,10.865134,106.6638867,10.565856638070445,0.6330433248470321,47.0,2.4636567759567782,6.0,1.665354276903947,3.0,0.0669799157972143,6.0,3.9813398579271593,0.0,0.4456586342511112,12.0,2.789766515743807,0.0,6,10,2,0,10,59,cluster_17,cluster_12,cluster_56,83333333.33333333,126.0,10.0,4.5,27.0,1.0,10.565856638070445,8.433
phường an hội tây,1,3.0,5.0,8.0,7.0,24.0,15900000000.0,200.0,1,1,1,1,31.76,10.8421489,106.6386769,9.9193041191287,0.0447049768024632,62.0,2.1702782347422387,9.0,0.6533975509460673,9.0,0.1618420502101994,15.0,3.959198285045436,0.0,0.0882281879422681,31.0,2.789766515743807,0.0,6,10,2,0,10,69,cluster_17,cluster_24,cluster_27,79500000.0,200.0,8.0,7.0,24.0,3.0,9.9193041191287,31.76
phường tân định,1,2.0,4.0,20.0,4.5,14.0,25500000000.0,64.0,0,0,0,0,39.45,10.7911838,106.6923819,1.8341731692460648,0.1037729567112353,143.0,0.3167659159924683,74.0,0.2917832726058462,27.0,0.1248165769533943,100.0,1.4754329743928578,13.0,0.1220474644889992,50.0,2.0311407966409747,6.0,6,10,2,0,10,97,cluster_19,cluster_22,cluster_28,398437500.0,64.0,20.0,4.5,14.0,2.0,1.8341731692460648,39.45
phường vườn lài,1,3.0,7.0,30.0,20.0,25.0,285000000000.0,500.0,0,0,0,0,81.309,10.768525,106.6724938,3.2419722128438297,0.3010820874778004,222.0,0.2811142836074399,87.0,0.2622385558569263,54.0,0.3931772678968423,92.0,0.3926340325942063,11.0,0.1032738006671135,74.0,2.789766515743807,3.0,6,10,2,0,10,52,cluster_2,cluster_10,cluster_98,570000000.0,500.0,30.0,20.0,25.0,3.0,3.2419722128438297,81.309
phường đức nhuận,1,2.0,6.0,30.0,5.0,18.0,59000000000.0,427.0,0,0,0,0,32.947,10.8078497,106.6784641,4.211941629640952,0.1283730028407936,115.0,0.9976765413891644,49.0,0.3933512132958154,15.0,0.1047726338595456,47.0,1.50990580457967,9.0,0.0851557056999508,32.0,4.255770654939161,5.0,6,10,2,0,10,64,cluster_1,cluster_27,cluster_77,138173302.10772833,427.0,30.0,5.0,18.0,2.0,4.211941629640952,32.947
phường tân bình,1,3.0,4.0,16.0,4.0,18.0,12200000000.0,72.0,0,0,0,0,42.157,10.8034398,106.6458349,6.699574718241761,0.1095494216543243,110.0,0.601977425693506,37.0,0.5681151544977278,16.0,1.311416453662265,17.0,0.8329555566449584,5.0,0.1964914178004921,23.0,2.789766515743807,0.0,6,10,2,0,10,142,cluster_13,cluster_1,cluster_34,169444444.44444445,72.0,16.0,4.0,18.0,3.0,6.699574718241761,42.157
phường bảy hiền,1,2.0,3.0,12.0,4.5,18.0,12000000000.0,81.0,1,1,1,1,46.242,10.7931438,106.6517919,5.663340741505686,0.1473476096176288,150.0,0.2979988637951992,66.0,0.497850949494493,20.0,0.8996613450039174,33.0,0.8561505937261217,4.0,0.0868121430323918,35.0,2.789766515743807,0.0,6,10,2,0,10,73,cluster_13,cluster_1,cluster_68,148148148.14814815,81.0,12.0,4.5,18.0,2.0,5.663340741505686,46.242
phường tăng nhơn phú,1,2.0,2.0,16.0,5.0,18.0,7600000000.0,50.0,1,1,0,1,12.613,10.8465784,106.7937641,12.748844955491514,0.2609978930055026,33.0,0.4285147574934188,10.0,0.6784635074841192,4.0,1.2385009323077854,6.0,0.4783697283733804,1.0,0.1335937074984079,33.0,1.47477409146557,6.0,6,10,2,0,10,58,cluster_4,cluster_30,cluster_90,152000000.0,50.0,16.0,5.0,18.0,2.0,12.748844955491514,12.613
phường cầu kiệu,1,4.0,4.0,12.0,8.0,16.0,60000000000.0,144.0,1,1,1,1,50.946,10.7968306,106.6913229,2.44074910241188,0.0989473603816921,142.0,0.6077150908310768,62.0,0.6173297645718273,20.0,0.3290326866051206,74.0,2.0832634559367755,11.0,0.5346105379488431,35.0,2.4962462509231447,6.0,6,10,2,0,10,93,cluster_19,cluster_22,cluster_92,416666666.6666667,144.0,12.0,8.0,16.0,4.0,2.44074910241188,50.946
phường thạnh mỹ tây,1,7.0,21.0,16.0,5.0,18.0,83000000000.0,269.0,0,0,0,0,34.822,10.7992914,106.7178441,3.0932830193545207,0.602460923407236,76.0,1.9720348831629224,34.0,0.4300616469739906,14.0,0.5032603284777619,51.0,1.6878180414731865,2.0,0.0569757050256879,40.0,0.4399722465455425,8.0,6,10,2,0,10,112,cluster_12,cluster_38,cluster_16,308550185.87360597,269.0,16.0,5.0,18.0,7.0,3.0932830193545207,34.822
phường tân sơn hòa,1,3.0,6.0,14.0,11.0,18.0,39000000000.0,154.0,1,1,1,1,24.485,10.7971454,106.6646052,4.557522107814423,0.121901450034046,142.0,0.372705061912835,75.0,0.3350057555399626,22.0,0.3298346011531585,36.0,1.3075347650339313,6.0,0.0442449261389241,36.0,4.652140728918879,2.0,6,10,2,0,10,85,cluster_13,cluster_16,cluster_12,253246753.24675325,154.0,14.0,11.0,18.0,3.0,4.557522107814423,24.485
phường tân sơn,1,7.0,7.0,40.0,7.0,40.0,27500000000.0,265.0,0,0,0,0,7.631,10.8155712,106.6336177,8.511132076400708,0.4185332425970535,76.0,1.9338599672992576,19.0,0.3787403418224322,8.0,0.353773766732773,17.0,2.4096044770268485,3.0,0.190437074846856,22.0,2.789766515743807,0.0,6,10,2,0,10,121,cluster_6,cluster_36,cluster_19,103773584.90566038,265.0,40.0,7.0,40.0,7.0,8.511132076400708,7.631
phường diên hồng,1,3.0,10.0,20.0,5.0,22.0,50000000000.0,100.0,1,1,1,1,40.663,10.7673031,106.6639559,4.177717404417766,0.1321456498930087,217.0,0.6222421286803709,83.0,0.0770050538488039,55.0,0.1406451216433702,58.0,0.7120967895816094,8.0,0.1383351558074551,65.0,3.732512409760755,3.0,6,10,2,0,10,72,cluster_2,cluster_29,cluster_98,500000000.0,100.0,20.0,5.0,22.0,3.0,4.177717404417766,40.663
phường vườn lài,1,2.0,8.0,16.0,5.0,18.0,105000000000.0,292.0,0,0,0,0,81.309,10.768525,106.6724938,3.2419722128438297,0.3010820874778004,222.0,0.2811142836074399,87.0,0.2622385558569263,54.0,0.3931772678968423,92.0,0.3926340325942063,11.0,0.1032738006671135,74.0,2.789766515743807,3.0,6,10,2,0,10,52,cluster_2,cluster_10,cluster_98,359589041.0958904,292.0,16.0,5.0,18.0,2.0,3.2419722128438297,81.309
phường phước long,1,1.0,2.0,12.0,5.0,21.0,9500000000.0,106.0,1,1,0,1,14.879,10.8470439,106.7234415,8.141024430261677,0.1582111804474083,21.0,2.505350197778585,11.0,1.8022386834129105,5.0,0.0342663780731225,11.0,2.129929912346807,2.0,0.1270250200729205,18.0,4.701112104079752,2.0,6,10,2,0,10,63,cluster_0,cluster_23,cluster_14,89622641.50943395,106.0,12.0,5.0,21.0,1.0,8.141024430261677,14.879
phường bình thạnh,1,2.0,2.0,20.0,14.0,30.0,79000000000.0,340.0,0,0,0,0,38.042,10.8045369,106.6985299,3.067975386545508,0.1536564277820822,117.0,0.3253671289426457,47.0,0.3173412790612379,16.0,0.127429078630904,61.0,3.0678526059733926,0.0,0.1082694455382833,47.0,2.0800873263501067,7.0,6,10,2,0,10,100,cluster_1,cluster_0,cluster_67,232352941.17647058,340.0,20.0,14.0,30.0,2.0,3.067975386545508,38.042
phường xuân hòa,1,8.0,8.0,20.0,8.5,46.0,230000000000.0,386.0,0,0,0,0,21.831,10.7824046,106.6895335,1.3842360927551391,0.1362858508209465,177.0,0.392725688709276,81.0,0.8309996539468081,44.0,0.306041499917031,114.0,0.4875412983036777,17.0,0.0903504268932904,90.0,1.56192760975934,5.0,6,10,2,0,10,99,cluster_19,cluster_22,cluster_59,595854922.2797928,386.0,20.0,8.5,46.0,8.0,1.3842360927551391,21.831
phường bình thạnh,1,6.0,22.0,10.0,12.0,26.0,40000000000.0,312.0,0,0,0,0,38.042,10.8045369,106.6985299,3.067975386545508,0.1536564277820822,117.0,0.3253671289426457,47.0,0.3173412790612379,16.0,0.127429078630904,61.0,3.0678526059733926,0.0,0.1082694455382833,47.0,2.0800873263501067,7.0,6,10,2,0,10,100,cluster_1,cluster_0,cluster_67,128205128.20512821,312.0,10.0,12.0,26.0,6.0,3.067975386545508,38.042
phường tân định,1,3.0,6.0,20.0,17.0,25.0,147900000000.0,425.0,0,0,0,0,39.45,10.7911838,106.6923819,1.8341731692460648,0.1037729567112353,143.0,0.3167659159924683,74.0,0.2917832726058462,27.0,0.1248165769533943,100.0,1.4754329743928578,13.0,0.1220474644889992,50.0,2.0311407966409747,6.0,6,10,2,0,10,97,cluster_19,cluster_22,cluster_28,348000000.0,425.0,20.0,17.0,25.0,3.0,1.8341731692460648,39.45
phường tân định,1,3.0,6.0,16.0,17.0,25.0,148000000000.0,425.0,0,0,0,0,39.45,10.7911838,106.6923819,1.8341731692460648,0.1037729567112353,143.0,0.3167659159924683,74.0,0.2917832726058462,27.0,0.1248165769533943,100.0,1.4754329743928578,13.0,0.1220474644889992,50.0,2.0311407966409747,6.0,6,10,2,0,10,97,cluster_19,cluster_22,cluster_28,348235294.11764705,425.0,16.0,17.0,25.0,3.0,1.8341731692460648,39.45
